campus,entity,L1,L2,L3,L3p,L4x,L4freq,L4sev,L5r,L5r_shrunk,L5mae,L5cv,mean_annual_cost,nonlabor_cost2021,labor_cost_coverage,n_wos,n_years_window,n_years_active,tau_campus,r_L1,r_L2,r_L3,r_L4x,r_L5r,r_L5r_shrunk,r_L5mae,r_L5cv,n_burden_ledgers,mean_burden_rank,median_burden_rank,meii_burden,gap_risk,L6star,r_L6star
4,G20,4883762.749922009,21302.9,2089.0,1.0,4482877.946844548,0.10962182862613691,19575.88623076222,461142.4527010391,326279.72176182317,345954.3568344617,0.4957975320952062,976752.5499844017,2921466.7344724387,1.0,2089,5,5,796.4999999999999,0.7333333333333333,0.5333333333333333,0.2,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.7333333333333333,0.7333333333333333,4,0.6,0.6333333333333333,0.31269438398822863,0.30000000000000004,3533241.7124404386,0.8
5,B20,413390.91957964515,10046.98,3350.0,0.8928571428571429,66944.81066612058,0.04157782515991471,429.13340170590106,196732.8208193186,192004.82499122396,62018.8069504448,0.874904235373378,59055.845654235025,879.4535491714826,0.9898720682302772,3752,7,7,376.7513287369452,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.42857142857142855,1.0,4,0.24999999999999997,0.21428571428571427,0.13677530110804828,0.5,219565.6572359315,0.14285714285714285
5,B30,1509758.743186141,47249.9,2963.3928571428573,0.8928571428571429,847809.9638865482,0.2994877975293763,852.9275290609136,146759.77002592626,157023.68943584934,156921.89040776,0.6465227131696722,215679.820455163,110112.76854941764,0.9978909310033143,3319,7,7,376.7513287369452,0.5714285714285714,0.7142857142857143,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.7142857142857143,4,0.5357142857142856,0.5714285714285714,0.17975796274454167,0.2857142857142857,1138571.1964132178,0.7142857142857143
5,C10,687209.0735088286,16057.099999999999,8281.25,0.8928571428571429,51995.894889671596,0.012830188679245283,436.9402931905176,180972.83472566982,180972.83472566982,47859.18774253989,0.5031354168702964,98172.72478697552,16172.297561655178,0.9956873315363881,9275,7,7,376.7513287369452,0.42857142857142855,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.5714285714285714,0.5714285714285714,0.14285714285714285,0.42857142857142855,4,0.3571428571428571,0.3571428571428571,0.18442777839082936,0.2142857142857143,365676.94883185514,0.2857142857142857
5,D20,5585783.958389841,166495.89,48187.5,0.8928571428571429,1544286.140868447,0.028237909949972207,1013.3111160554113,177494.52860372583,178538.02044030902,315942.26529900887,0.4739937178849193,797969.1369128345,410115.62661210075,0.9851584213451918,53970,7,7,376.7513287369452,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.2857142857142857,4,0.8571428571428571,0.8571428571428571,0.0,0.42857142857142855,4034125.439864281,0.8571428571428571
5,D30,13154414.807717282,364025.3600000001,90497.32142857143,0.8928571428571429,4633733.759516764,0.04206912201426641,1086.7105439767272,653006.1264615054,511396.1389407547,705056.9080394753,0.45902510601347224,1879202.1153881832,1730364.5711100195,0.9908146452637706,101357,7,7,376.7513287369452,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,4,1.0,1.0,0.0,0.0,9653872.334050342,1.0
5,D40,1840612.203036454,25438.45,27951.785714285717,0.8928571428571429,1114922.1387675777,0.02549032134415128,1397.145537302729,124795.0899820244,141648.41340511802,174526.05952822816,0.6248040615666245,262944.60043377907,505486.55059441173,0.9927170510445282,31306,7,7,376.7513287369452,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.5714285714285714,4,0.6785714285714286,0.7142857142857143,0.07142857142857144,0.5714285714285714,1059189.0620133118,0.5714285714285714
5,E20,508666.99622881773,16241.300000000001,1797.3214285714287,0.8928571428571429,212954.02606431063,0.16691505216095381,633.7917442390196,201476.74137285256,195325.56937869772,56680.23252233679,0.7611405855032118,72666.71374697397,23435.156558498304,0.9985096870342772,2013,7,7,376.7513287369452,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.8571428571428571,0.8571428571428571,0.2857142857142857,0.8571428571428571,4,0.3214285714285714,0.3571428571428571,0.13677530110804828,0.5,376949.1717090984,0.42857142857142855
8,B20,792658.9295618306,10471.699999999999,3116.5714285714284,0.8571428571428571,204544.2966052048,0.028052805280528052,2005.3362412274985,168167.36725415543,179399.50346202363,80108.52263224385,0.6057998036931768,113236.98993740436,299341.7480339834,0.9661716171617162,3636,7,7,1079.7662570944844,0.4117647058823529,0.4117647058823529,0.5882352941176471,0.4117647058823529,0.35294117647058826,0.35294117647058826,0.5294117647058824,0.29411764705882354,4,0.4558823529411764,0.4117647058823529,0.08823529411764708,0.05882352941176466,527272.5609893834,0.4117647058823529
8,B30,62034.76017182628,1382.1000000000001,289.1428571428571,0.8214285714285714,6151.437492674302,0.036931818181818184,473.1874994364847,209852.98687748998,208579.43719835783,5644.14115316299,0.608106459349936,8862.108595975184,6946.229284429249,0.9630681818181818,352,7,7,1079.7662570944844,0.11764705882352941,0.23529411764705882,0.29411764705882354,0.058823529411764705,0.7058823529411765,0.7058823529411765,0.058823529411764705,0.4117647058823529,4,0.1764705882352941,0.1764705882352941,0.10739657990297374,0.5294117647058825,37029.518204629254,0.11764705882352941
8,C10,1119840.0061903205,21483.050000000003,4472.571428571428,0.8571428571428571,373948.94112342,0.02778842468378689,2578.958214644276,143110.4706313208,161859.6758260394,102310.66811442515,0.6782803250541712,159977.14374147434,271773.6738044335,0.9808355691835953,5218,7,7,1079.7662570944844,0.5882352941176471,0.5882352941176471,0.7647058823529411,0.5294117647058824,0.17647058823529413,0.17647058823529413,0.5882352941176471,0.5294117647058824,4,0.6176470588235294,0.5882352941176471,0.10188534162169864,0.4117647058823529,739381.5169685336,0.5882352941176471
8,C20,124297.40194466768,2226.17,224.25,0.8214285714285714,43403.38041780987,0.0989010989010989,1607.5326080670327,202250.4434369623,203257.65678998845,13264.102287009277,0.7774450208357883,17756.771706381096,27899.557317754785,0.945054945054945,273,7,7,1079.7662570944844,0.29411764705882354,0.35294117647058826,0.23529411764705882,0.29411764705882354,0.4117647058823529,0.4117647058823529,0.29411764705882354,0.7647058823529411,4,0.29411764705882354,0.29411764705882354,0.04802921064280742,0.11764705882352938,76355.17941129478,0.29411764705882354
8,C30,1465645.759842466,24473.71,2649.928571428571,0.8214285714285714,581820.0052288863,0.08338499690018598,2162.8996476910265,131095.27749004692,153449.04062714768,76670.26639327264,0.48282650494610374,209377.96569178088,337334.23676049785,0.9497830130192189,3226,7,7,1079.7662570944844,0.6470588235294118,0.6470588235294118,0.5294117647058824,0.5882352941176471,0.11764705882352941,0.11764705882352941,0.4117647058823529,0.058823529411764705,4,0.6029411764705883,0.6176470588235294,0.05631924163272579,0.5,870037.8681035179,0.6470588235294118
8,D10,85119.05297162317,1333.5,701.5,0.8214285714285714,15773.156062468017,0.01288056206088993,1433.9232784061833,205607.8212803828,205607.8212803828,9825.826038582672,0.717269607460536,12159.86471023188,27306.6953220341,0.9730679156908665,854,7,7,1079.7662570944844,0.23529411764705882,0.17647058823529413,0.47058823529411764,0.11764705882352941,0.5294117647058824,0.5294117647058824,0.23529411764705882,0.5882352941176471,4,0.25,0.20588235294117646,0.15470327292215194,0.3235294117647059,56332.1390490341,0.23529411764705882
8,D20,5139950.916344102,66203.1,13061.142857142857,0.8571428571428571,2238074.9969338523,0.04410027562672267,3330.46874543728,251762.82754234303,237916.32566375495,363153.9925658149,0.5600277260062165,734278.7023348716,1686789.1995139336,0.9788029925187033,15238,7,7,1079.7662570944844,0.8235294117647058,0.8235294117647058,0.8823529411764706,0.8235294117647058,0.8823529411764706,0.8823529411764706,0.8235294117647058,0.23529411764705882,4,0.838235294117647,0.8235294117647058,0.02941176470588236,0.05882352941176472,3127789.839636134,0.8235294117647058
8,D30,9742623.7609897,128284.38,17120.571428571428,0.8571428571428571,4620652.0154103795,0.08165615299889857,2833.0177899511837,542908.2678358636,441718.13386921934,653818.7777516069,0.5303850975689833,1391803.3944271,3581403.2790835304,0.9699609492340042,19974,7,7,1079.7662570944844,0.9411764705882353,1.0,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.17647058823529413,4,0.9558823529411764,0.9411764705882353,0.02941176470588236,0.0,6373687.533109091,0.9411764705882353
8,D40,1650061.8593933524,13966.599999999999,4362.0,0.8571428571428571,751599.1641438246,0.0485360581646689,3042.911595723987,92571.7952481054,126482.60305778863,173372.0380994503,0.7311304393824302,235723.12277047895,896801.1370117432,0.9270976616231087,5089,7,7,1079.7662570944844,0.7058823529411765,0.47058823529411764,0.7058823529411765,0.6470588235294118,0.058823529411764705,0.058823529411764705,0.6470588235294118,0.7058823529411765,4,0.6323529411764706,0.6764705882352942,0.11135114403529951,0.6176470588235294,1200803.208520943,0.7058823529411765
8,D50,5702662.681916676,101593.31999999999,24152.571428571428,0.8571428571428571,1473960.4885092124,0.027503726311306695,1901.88450130221,208882.65478420563,207900.20473305878,364608.99553514546,0.4874045562161503,814666.097416668,1556632.9450532496,0.9882177585350274,28178,7,7,1079.7662570944844,0.8823529411764706,0.8823529411764706,1.0,0.7647058823529411,0.6470588235294118,0.6470588235294118,0.8823529411764706,0.11764705882352941,4,0.8823529411764706,0.8823529411764706,0.09605842128561484,0.23529411764705876,3767949.9249550896,0.8823529411764706
8,D90,966569.2387814987,26553.4,642.8571428571428,0.8571428571428571,755056.0346525292,0.08666666666666667,11616.246686961988,150834.62713874996,167266.58538123983,176558.90786825196,1.1137903216672262,138081.3198259284,61012.792033758415,0.9706666666666667,750,7,7,1079.7662570944844,0.5294117647058824,0.7058823529411765,0.4117647058823529,0.7058823529411765,0.23529411764705882,0.23529411764705882,0.7058823529411765,0.9411764705882353,4,0.5882352941176471,0.6176470588235294,0.14408763192842228,0.3823529411764706,638983.7087645584,0.5294117647058824
8,E10,3630690.965251653,50691.600000000006,5317.928571428572,0.8214285714285714,2251647.7972354945,0.051127587272165584,6802.561320953156,251551.25316562026,237768.223600049,257843.6564681198,0.7185353836476295,518670.1378930933,1007774.1578770765,0.8839975285758418,6474,7,7,1079.7662570944844,0.7647058823529411,0.7647058823529411,0.8235294117647058,0.8823529411764706,0.8235294117647058,0.8235294117647058,0.7647058823529411,0.6470588235294118,4,0.8088235294117646,0.7941176470588235,0.05631924163272578,0.02941176470588236,2111145.8738362766,0.7647058823529411
8,E20,960442.7918660502,20714.18,3520.642857142857,0.8214285714285714,250890.34519357947,0.03546430237984134,1650.5943762735494,158865.14421861843,172887.94733714772,78553.51717460429,0.6075817889139433,137206.11312372144,154068.0639356552,0.9710685954269715,4286,7,7,1079.7662570944844,0.47058823529411764,0.5294117647058824,0.6470588235294118,0.47058823529411764,0.29411764705882354,0.29411764705882354,0.47058823529411764,0.35294117647058826,4,0.5294117647058824,0.5,0.08318903308077032,0.20588235294117646,604940.4043488152,0.47058823529411764
8,F10,40958.9444323643,630.3399999999999,86.25,0.8214285714285714,20727.073055811445,0.06666666666666667,2961.010436544492,210702.90508935836,209174.3799466657,6901.26764607438,1.2558595171576017,5851.277776052042,12036.154261648167,0.9428571428571428,105,7,7,1079.7662570944844,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.7647058823529411,0.7647058823529411,0.17647058823529413,1.0,4,0.10294117647058823,0.08823529411764705,0.05631924163272578,0.676470588235294,25756.362884728165,0.058823529411764705
8,G20,10395333.342324357,102401.78,369.6428571428571,0.8214285714285714,10130113.982994108,0.4666666666666667,48238.63801425765,1342021.7948015148,1001097.6027451751,1524954.6834786676,1.0255654631557407,1485047.620332051,6517804.484313913,0.6222222222222222,450,7,7,1079.7662570944844,1.0,0.9411764705882353,0.35294117647058826,1.0,1.0,1.0,1.0,0.8823529411764706,4,0.8235294117647058,0.9705882352941176,0.314948596160961,0.02941176470588236,8746718.697238272,1.0
8,G30,76612.83772332937,899.84,80.75,0.6785714285714286,30492.97377909994,0.2184873949579832,1172.806683811536,208807.12010214577,207847.33045561687,6427.178307907214,0.641564208943686,10944.691103332765,31433.402286152195,0.865546218487395,119,7,7,1079.7662570944844,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.23529411764705882,0.5882352941176471,0.5882352941176471,0.11764705882352941,0.47058823529411764,4,0.14705882352941177,0.14705882352941177,0.07594084992563563,0.4411764705882353,51019.64546823219,0.17647058823529413
8,G40,170383.35098620056,1677.0800000000002,214.39285714285714,0.8214285714285714,88563.55018012118,0.1532567049808429,2214.088754503029,203803.26824655983,204344.6341567067,16935.971953807533,0.8246812271418487,24340.478712314365,88222.17032818499,0.9693486590038314,261,7,7,1079.7662570944844,0.35294117647058826,0.29411764705882354,0.17647058823529413,0.35294117647058826,0.47058823529411764,0.47058823529411764,0.35294117647058826,0.8235294117647058,4,0.29411764705882354,0.3235294117647059,0.0831890330807703,0.14705882352941174,124726.100711145,0.35294117647058826
9,B20,606700.9061828993,7416.25,2167.857142857143,0.8928571428571429,197169.71450884815,0.058072487644151564,1398.366769566299,108100.87423057632,113831.24022402991,35588.89244369969,0.44330764632760156,86671.55802612846,47.04680920527284,0.7862438220757826,2428,7,7,709.0174869899629,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.42857142857142855,0.42857142857142855,0.35714285714285715,0.5714285714285714,4,0.35714285714285715,0.35714285714285715,0.0,0.0714285714285714,161471.82899170526,0.35714285714285715
9,B30,948061.6615425297,16179.2504,2256.25,0.8928571428571429,372580.1886237351,0.12504946576968737,1179.0512298219464,96635.42156735937,105805.42335977805,58928.1071278109,0.42700185025789705,135437.3802203614,0.0,0.887613771270281,2527,7,7,709.0174869899629,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855,4,0.4464285714285714,0.42857142857142855,0.035714285714285726,0.14285714285714285,352163.4210950448,0.42857142857142855
9,C10,1632208.791282943,26969.9994,7702.5,0.9285714285714286,746699.5372328165,0.019409282700421943,4637.8853244274305,67802.17736025358,85622.152414804,100217.77234007433,0.48260986210894763,233172.68446899185,0.00026485585298282964,0.8159132007233273,8295,7,7,709.0174869899629,0.5,0.5714285714285714,0.6428571428571429,0.6428571428571429,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.7142857142857143,4,0.5892857142857143,0.6071428571428572,0.06838765055402418,0.46428571428571436,587038.7703450386,0.5714285714285714
9,C20,89339.55994008703,1665.0,300.0,0.8928571428571429,20130.32150571057,0.08035714285714286,745.5674631744654,135268.2165351768,132848.37983725025,7467.221511822334,0.5295071278930856,12762.79427715529,0.0,0.7857142857142857,336,7,7,709.0174869899629,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.6428571428571429,0.6428571428571429,0.14285714285714285,0.7857142857142857,4,0.1607142857142857,0.14285714285714285,0.03571428571428571,0.5,36240.99273,0.14285714285714285
9,C30,1904605.0615323167,36671.002199999995,4326.785714285715,0.8928571428571429,884777.8071671383,0.10008254230293025,1824.2841384889448,88718.07506591767,100263.28080876888,120217.5646365922,0.4302349277979913,272086.43736175954,0.0,0.7874535699546017,4846,7,7,709.0174869899629,0.6428571428571429,0.7857142857142857,0.5714285714285714,0.7857142857142857,0.21428571428571427,0.21428571428571427,0.6428571428571429,0.5,4,0.6964285714285714,0.7142857142857143,0.10714285714285714,0.5,798194.3087879963,0.7857142857142857
9,D20,5326607.533705979,76170.7506,27178.357142857145,0.9285714285714286,782390.2602897845,0.039632375550924186,674.4743623187798,127104.94842028544,127134.0921568263,171105.21421744424,0.3221573183587442,760943.9333865686,86.06635206628712,0.8178960675117019,29269,7,7,709.0174869899629,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.5,0.5,0.7857142857142857,0.07142857142857142,4,0.8214285714285714,0.8571428571428571,0.0714285714285714,0.3571428571428571,1658046.1977233835,0.8571428571428571
9,D30,13381646.831278568,177213.9302,46450.857142857145,0.9285714285714286,3552852.40216277,0.06426915080761235,1105.0862837209236,576166.8379472967,441477.4148257341,553424.2616539195,0.3738370858629537,1911663.8330397953,332.2559387597816,0.7882416440108748,50024,7,7,709.0174869899629,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21428571428571427,4,1.0,1.0,0.0,0.0,3857634.8121146928,1.0
9,D40,2925378.9002901707,32356.7499,10822.5,0.9285714285714286,701634.6786861566,0.07095667095667095,848.4095268272754,50542.287441799046,73540.22947188583,135458.28291283446,0.38370961002410336,417911.2714700243,218.63460163690863,0.7238953238953239,11655,7,7,709.0174869899629,0.7857142857142857,0.7142857142857143,0.7857142857142857,0.5714285714285714,0.07142857142857142,0.07142857142857142,0.7142857142857143,0.2857142857142857,4,0.7142857142857142,0.75,0.10101525445522108,0.6785714285714286,704507.3660685007,0.7142857142857143
9,D50,6638721.200148774,90742.0105,43977.142857142855,0.9285714285714286,1060698.9104505857,0.025675675675675677,872.2852881994947,200790.90316614058,178714.2604789249,284678.7939752141,0.3522030040242435,948388.7428783962,954.4382571179793,0.8405194256756757,47360,7,7,709.0174869899629,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.14285714285714285,4,0.9107142857142857,0.9285714285714286,0.035714285714285754,0.0,1976077.8874079192,0.9285714285714286
9,D90,1633387.46639251,26392.4996,8671.0,0.9285714285714286,354261.3263741203,0.027200685371599913,1394.7296313941745,106173.61940091764,112482.16184326884,92331.25170245825,0.4057964045880018,233341.06662750142,0.0,0.9725851360034269,9338,7,7,709.0174869899629,0.5714285714285714,0.5,0.7142857142857143,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.5,0.35714285714285715,4,0.5535714285714285,0.5357142857142857,0.12198750911856666,0.17857142857142855,574468.7003784552,0.5
9,E10,2882597.269018353,29244.43,4107.071428571428,0.9285714285714286,1725402.171150248,0.17318562061948903,2252.483252154371,161798.01404185675,151419.2380919262,246999.5605646766,0.5994606835518366,411799.6098597647,0.0,0.7343432059687994,4423,7,7,709.0174869899629,0.7142857142857143,0.6428571428571429,0.5,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9285714285714286,4,0.6964285714285714,0.6785714285714286,0.17857142857142858,0.1785714285714285,636544.84986366,0.6428571428571429
9,E20,268503.6319257192,4359.75,1380.357142857143,0.8928571428571429,49686.475551894095,0.03880983182406209,828.1079258649016,127299.23999722455,127270.09626068368,17207.865191030745,0.45540503576936986,38357.66170367417,0.0,0.8454075032341527,1546,7,7,709.0174869899629,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.21428571428571427,0.6428571428571429,4,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,94895.8967295,0.2857142857142857
9,F10,76518.50558690663,825.0,257.14285714285717,0.8928571428571429,14184.170463676264,0.07291666666666667,675.4366887464888,136075.31635860138,133413.34971364745,4983.636959496829,0.5685667813981057,10931.215083843806,0.0,0.7847222222222222,288,7,7,709.0174869899629,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.7857142857142857,0.7857142857142857,0.07142857142857142,0.8571428571428571,4,0.08928571428571427,0.07142857142857142,0.03571428571428571,0.7142857142857143,17957.24865,0.07142857142857142
9,G40,169710.61218567519,2545.25,1020.0,0.8571428571428571,9570.472496228884,0.01764705882352941,455.7367855347088,135336.76066223,132896.36072618747,22154.756422451967,0.8315266084504783,24244.373169382165,0.0,0.8361344537815126,1190,7,7,709.0174869899629,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.7142857142857143,0.7142857142857143,0.2857142857142857,1.0,4,0.17857142857142855,0.21428571428571427,0.07142857142857142,0.5,55400.832880500006,0.21428571428571427
