campus,entity,L1,L1_2021,L2,L3,persistence,L4,L5,n_wos,n_years_active,tau_campus,r_L1,r_L2,r_L3,r_L4,r_L5,n_ledgers,mean_rank,meii,meii_iqr,L6,meii_obs_boot,mean_rank_obs,noise_floor_p95,noise_floor_median,significant,cost_floor_p95,significant_costfloor,rank_sd_L1,rank_sd_L2,rank_sd_L3,rank_sd_L4,rank_sd_L5,meii_class
4,E20,835906.6499999999,907984.5097903928,10073.46,6225.0,1.0,539403.1,0.2333911290856451,6225,5,735.0,0.2666666666666666,0.4,0.4666666666666667,0.2666666666666666,0.4666666666666667,5,0.3733333333333333,0.1011050059206873,0.2,1243430.7277903927,0.10110500592068734,0.37333333333333335,0.11547005383792516,0.04714045207910316,False,0.036514837167011066,True,0.028903130392780113,0.014809208148287676,1.1107785528183519e-14,0.03790715642281297,0.12632187671287992,low
4,F10,23248.34,25099.20896458453,125.0,46.5,0.75,14112.91,0.520423869310786,62,5,735.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.8666666666666667,5,0.2266666666666666,0.3577708763999663,0.0,29261.70896458453,0.35777087639996635,0.22666666666666666,0.05962847939999443,0.029814239699997202,True,0.0,True,1.3468189952922517e-15,1.3468189952922517e-15,1.3468189952922517e-15,1.3468189952922517e-15,0.09415741673463736,high
4,G20,4492945.66,4883762.749922009,21302.9,2089.0,1.0,4291259.350000001,0.4735760628097296,2089,5,735.0,0.7333333333333333,0.5333333333333333,0.2,0.8,0.7333333333333333,5,0.6,0.2449489742783178,0.1999999999999999,5593149.3199220095,0.2449489742783178,0.6,0.11925695879998881,0.04714045207910318,True,0.03651483716701113,True,0.028244842085552044,0.019740390481185574,2.8324853096867974e-15,0.03256539496757011,0.13602530052720813,medium
5,B20,366274.8591,413390.9195796452,10046.98,3350.0,0.8928571428571429,108557.77779999998,0.8566776281570442,3752,7,342.54,0.1428571428571428,0.1428571428571428,0.4285714285714285,0.2857142857142857,1.0,5,0.4,0.3557114170853924,0.2857142857142857,673205.8223796452,0.3557114170853924,0.4,0.06388765649999402,0.0,True,0.0,True,1.638398365407069e-15,1.638398365407069e-15,3.3323356584550558e-15,0.03573530055257895,0.04677851050826561,high
5,B30,1347984.2230369002,1509758.743186141,47249.9,2963.3928571428573,0.8928571428571429,1085645.8060369005,0.629680939435939,3319,7,342.54,0.5714285714285714,0.7142857142857143,0.2857142857142857,0.5714285714285714,0.7142857142857143,5,0.5714285714285714,0.1749635530559413,0.1428571428571429,2731641.157186141,0.1749635530559413,0.5714285714285714,0.06388765649999402,0.0,True,0.0,True,0.010081281887209885,9.997006975365167e-15,3.276796730814138e-15,0.03202079720904676,0.08039338125001276,medium
5,C10,615796.7204,687209.0735088286,16057.1,8281.25,0.8928571428571429,83744.1682,0.4872260596147146,9275,7,342.54,0.4285714285714285,0.2857142857142857,0.5714285714285714,0.1428571428571428,0.4285714285714285,5,0.3714285714285714,0.1628822035855911,0.1428571428571428,1102445.6795088286,0.16288220358559113,0.3714285714285714,0.12777531299998798,0.06388765649999399,True,0.0,True,3.3323356584550558e-15,0.06971342770814781,6.553593461628276e-15,0.035735300552578994,0.09627057247760636,medium
5,D20,5023206.475842896,5585783.958389841,166495.89,48187.5,0.8928571428571429,1911212.011242896,0.4698824565139543,53970,7,342.54,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.2857142857142857,5,0.7428571428571428,0.2555506259999759,0.0,9891367.67378984,0.25555062599997597,0.7428571428571428,0.06388765649999402,0.06388765649999402,True,0.0,True,6.6646713169101116e-15,6.6646713169101116e-15,6.6646713169101116e-15,6.6646713169101116e-15,0.11148790069321673,medium
5,D30,11872656.21893174,13154414.807717282,364025.3600000001,90497.32142857143,0.8928571428571429,5625211.483231741,0.462049700541885,101357,7,342.54,1.0,1.0,1.0,1.0,0.1428571428571428,5,0.8285714285714286,0.3833259389999639,0.0,22568110.617317285,0.3833259389999639,0.8285714285714286,0.07666518779999276,0.0,True,0.0,True,0.0,0.0,0.0,0.0,0.11036422379805765,high
5,D40,1648363.2472377217,1840612.203036454,25438.45,27951.78571428572,0.8928571428571429,1264386.9076377216,0.6188466752406241,31306,7,342.54,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.5714285714285714,5,0.6571428571428571,0.0782460796435951,0.1428571428571429,2498450.5200364543,0.07824607964359519,0.6571428571428571,0.06388765649999402,0.0,True,0.0,True,0.01008128188721007,6.553593461628276e-15,9.997006975365167e-15,0.03202079720904675,0.07200184649404259,low
5,E20,465378.0064,508666.9962288177,16241.3,1797.321428571429,0.8928571428571429,311453.1474,0.7879847712434427,2013,7,342.54,0.2857142857142857,0.4285714285714285,0.1428571428571428,0.4285714285714285,0.8571428571428571,5,0.4285714285714285,0.2672612419124244,0.1428571428571428,928667.0142288178,0.2672612419124244,0.42857142857142855,0.06388765649999399,0.0,True,0.0,True,3.276796730814138e-15,0.0697134277081475,1.638398365407069e-15,3.3323356584550558e-15,0.051928548267263584,medium
8,B20,725104.3563,792658.9295618306,10471.7,3116.5714285714284,0.8571428571428571,293209.91659999994,0.6217146065965965,3636,7,977.7272,0.4117647058823529,0.4117647058823529,0.5882352941176471,0.4117647058823529,0.3529411764705882,5,0.4352941176470588,0.0892102993417829,0.0,1063457.0915618306,0.08921029934178296,0.4352941176470588,0.10522672835293127,0.04159451654038516,False,0.032218973970892135,True,0.028866523565493005,0.0037147363828974335,4.332036355991572e-15,0.01894261044075987,0.11255542673460577,low
8,B30,56776.15819999999,62034.76017182628,1382.1,289.1428571428571,0.8214285714285714,19430.4942,0.6261449474907581,352,7,977.7272,0.1176470588235294,0.2352941176470588,0.2941176470588235,0.0588235294117647,0.4117647058823529,5,0.2235294117647059,0.1404392516036861,0.1764705882352941,97775.86617182627,0.14043925160368614,0.2235294117647059,0.16637806616154058,0.06706914265289046,False,0.052613364176465637,True,0.028651421412063324,0.03900295595379504,2.166018177995786e-15,0.04087362661074088,0.1844491209673564,medium
8,C10,1017411.9416,1119840.0061903205,21483.050000000003,4472.571428571428,0.8571428571428571,485238.0843,0.6900415816408025,5218,7,977.7272,0.5882352941176471,0.5882352941176471,0.7647058823529411,0.5294117647058824,0.5294117647058824,5,0.6,0.0966569219126763,0.0588235294117647,1675391.6791903204,0.09665692191267634,0.6,0.11466816876245842,0.05261336417646565,False,0.032218973970892135,True,0.02767941894762731,0.04533493077075904,0.025135107760943857,0.029925096965313064,0.1440643606418153,low
8,C20,113079.52039999998,124297.40194466768,2226.17,224.25,0.8214285714285714,66910.1403,0.774379909745936,273,7,977.7272,0.2941176470588235,0.3529411764705882,0.2352941176470588,0.2941176470588235,0.7647058823529411,5,0.388235294117647,0.2145245003389466,0.0588235294117647,181866.1581446677,0.21452450033894668,0.38823529411764707,0.1578400925293969,0.04159451654038516,True,0.03221897397089213,True,0.01906545355350507,0.016604464284816288,5.664970619373595e-15,0.03128183094722985,0.1504355305169681,medium
8,C30,1325940.365,1465645.759842466,24473.71,2649.928571428571,0.8214285714285714,787312.2712000001,0.4856954260679081,3226,7,977.7272,0.6470588235294118,0.6470588235294118,0.5294117647058824,0.6470588235294118,0.0588235294117647,5,0.5058823529411764,0.2550527457491623,0.1176470588235294,2098535.900442466,0.25505274574916237,0.5058823529411764,0.07892004626469848,0.03221897397089213,True,0.04159451654038516,True,0.023016776197360637,0.03228577226603076,1.2996109067974718e-14,0.037613628211617574,0.05980758471468291,medium
8,D10,77397.96860000001,85119.05297162317,1333.5,701.5,0.8214285714285714,25066.3712,0.7226810875532218,854,7,977.7272,0.2352941176470588,0.1764705882352941,0.4705882352941176,0.1176470588235294,0.6470588235294118,5,0.3294117647058823,0.2224431811904592,0.2941176470588235,119603.36297162317,0.22244318119045925,0.32941176470588235,0.12197906678428072,0.05261336417646561,True,0.052613364176465637,True,0.03153969781093564,0.03605717944312247,1.132994123874719e-14,0.047784982073641485,0.1394046576412246,medium
8,D20,4667953.734499999,5139950.916344102,66203.1,13061.142857142857,0.8571428571428571,2699401.3921,0.5677861449930626,15238,7,977.7272,0.8235294117647058,0.8235294117647058,0.8823529411764706,0.8823529411764706,0.2352941176470588,5,0.7294117647058823,0.2777816224262963,0.0588235294117647,6851963.082344102,0.27778162242629634,0.7294117647058823,0.10522672835293125,0.02630668208823283,True,0.03221897397089213,True,0.016864326632843003,0.014935207754594126,6.1092820405009355e-15,0.03151772627414025,0.09044946091831015,medium
8,D30,8837049.6007,9742623.7609897,128284.38,17120.571428571428,0.8571428571428571,5789973.581900001,0.5317882138166442,19974,7,977.7272,0.9411764705882352,1.0,0.9411764705882352,0.9411764705882352,0.1764705882352941,5,0.7999999999999999,0.3494929594708928,0.0,13060057.8277897,0.34949295947089287,0.7999999999999999,0.05261336417646565,0.026306682088232825,True,0.032218973970892135,True,0.027520982236955472,0.015595924218506389,2.265988247749438e-14,2.265988247749438e-14,0.05162126228714326,high
8,D40,1501343.4337999998,1650061.8593933524,13966.6,4362.0,0.8571428571428571,927065.3992,0.733359063344023,5089,7,977.7272,0.7058823529411765,0.4705882352941176,0.7058823529411765,0.7058823529411765,0.7058823529411765,5,0.6588235294117648,0.1052267283529313,0.0,2011238.135393352,0.1052267283529313,0.6588235294117648,0.13153341044116412,0.052613364176465595,False,0.032218973970892135,True,0.01985142816795737,0.015782692547264523,0.025135107760943957,0.033836666598701805,0.11059541370411134,low
8,D50,5177538.2818,5702662.681916676,101593.32,24152.571428571428,0.8571428571428571,2100091.5081,0.4903031336370121,28178,7,977.7272,0.8823529411764706,0.8823529411764706,1.0,0.7647058823529411,0.1176470588235294,5,0.7294117647058823,0.3519594188623903,0.1176470588235294,8329865.937116676,0.35195941886239035,0.7294117647058823,0.049215295678475046,0.03221897397089213,True,0.03221897397089213,True,0.01650025507642661,0.029420595741873796,0.0,0.030861351416400316,0.043828311864831715,high
8,D90,867869.7203,966569.2387814987,26553.4,642.8571428571428,0.8571428571428571,740342.6129999999,1.1079515367317203,750,7,977.7272,0.4705882352941176,0.7058823529411765,0.4117647058823529,0.5882352941176471,0.9411764705882352,5,0.623529411764706,0.2104534567058625,0.2352941176470588,1653240.1627814989,0.21045345670586255,0.623529411764706,0.09843059135695009,0.05882352941176472,True,0.12752637287458118,True,0.08490014737704506,0.09029201214473864,6.6646713169101116e-15,0.07434422234158798,0.08349140737682678,medium
8,E10,3267009.7126,3630690.965251653,50691.600000000006,5317.928571428572,0.8214285714285714,2339263.3205,0.7001501651174412,6474,7,977.7272,0.7647058823529411,0.7647058823529411,0.8235294117647058,0.8235294117647058,0.5882352941176471,5,0.7529411764705881,0.0966569219126763,0.0588235294117647,4941575.741251653,0.09665692191267634,0.7529411764705881,0.10522672835293125,0.05261336417646565,False,0.0,True,0.0032186706587763185,0.02012039850431143,1.3329342633820223e-14,0.043086438890940965,0.13770807415216127,low
8,E20,872538.7125,960442.7918660502,20714.18,3520.642857142857,0.8214285714285714,375579.288,0.6173233492551966,4286,7,977.7272,0.5294117647058824,0.5294117647058824,0.6470588235294118,0.4705882352941176,0.2941176470588235,5,0.4941176470588235,0.1288758958835685,0.0588235294117647,1496111.4866660505,0.12887589588356851,0.49411764705882355,0.12759384902503051,0.05261336417646565,True,0.04921529567847504,True,0.03131458830658733,0.039954877549441346,1.0996707672901683e-14,0.029188637241537453,0.1043627335856832,medium
8,F10,37545.4766,40958.9444323643,630.3399999999999,86.25,0.8214285714285714,26069.5809,1.291852175167186,105,7,977.7272,0.0588235294117647,0.0588235294117647,0.1176470588235294,0.1764705882352941,1.0,5,0.2823529411764706,0.4041309185251216,0.1176470588235294,57259.53683236429,0.4041309185251216,0.2823529411764706,0.12406007530199643,0.03221897397089213,True,0.05261336417646565,True,0.022701076368314338,0.021917020516353473,0.01614717682924316,0.05479963083207532,0.12658636242555887,high
8,G20,9399503.6388,10395333.342324356,102401.78,369.6428571428571,0.8214285714285714,9364612.7428,1.0112612976247737,450,7,977.7272,1.0,0.9411764705882352,0.3529411764705882,1.0,0.8823529411764706,5,0.8352941176470587,0.2740191693847557,0.1176470588235294,13043443.373124355,0.2740191693847557,0.8352941176470587,0.06443794794178427,0.03221897397089213,True,0.032218973970892135,True,0.027520982236955524,0.03747409000374058,3.3323356584550558e-15,0.0,0.06086884617865056,medium
8,G30,68808.45169999999,76612.83772332937,899.84,80.75,0.6785714285714286,52649.7651,0.640572808830284,119,7,977.7272,0.1764705882352941,0.1176470588235294,0.0588235294117647,0.2352941176470588,0.4705882352941176,5,0.2117647058823529,0.158932424542427,0.1176470588235294,99882.70012332936,0.158932424542427,0.21176470588235294,0.16328149507558198,0.09173410538161583,False,0.06706914265289046,True,0.04005392764621293,0.03152146251586284,0.016147176829243368,0.03134515673961415,0.24831564723283395,medium
8,G40,156196.438,170383.35098620056,1677.0800000000002,214.39285714285717,0.8214285714285714,121203.488,0.8415583757166428,261,7,977.7272,0.3529411764705882,0.2941176470588235,0.1764705882352941,0.3529411764705882,0.8235294117647058,5,0.4,0.2474786349172073,0.0588235294117647,213752.63978620057,0.24747863491720737,0.4,0.1788849909863877,0.05261336417646565,True,0.03221897397089213,True,0.017850987594643916,0.033329644319283834,1.6661678292275279e-15,0.014519396992078465,0.2335149124476696,medium
9,B20,547841.02,606700.9061828993,7416.25,2167.857142857143,0.8928571428571429,266519.66000000003,0.438313310861969,2428,7,638.88,0.3571428571428571,0.3571428571428571,0.3571428571428571,0.3571428571428571,0.5714285714285714,5,0.4,0.0958314847499909,0.0,798485.1311828992,0.09583148474999097,0.4,0.12777531299998798,0.03194382824999703,False,0.0,True,4.9985034876825835e-15,4.9985034876825835e-15,4.9985034876825835e-15,0.008966991555131238,0.14036573397367305,low
9,B30,853948.9700000001,948061.6615425296,16179.2504,2256.25,0.8928571428571429,533394.6,0.4128908583071096,2527,7,638.88,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.5,0.3571428571428571,5,0.4285714285714285,0.0505076272276105,0.0,1366457.0768865298,0.050507627227610534,0.42857142857142855,0.127775312999988,0.06388765649999399,False,0.0,True,0.002258769757263122,0.011157362216473324,3.3323356584550558e-15,0.04197425840894897,0.12977397721698225,low
9,C10,1470959.26,1632208.791282943,26969.9994,7702.5,0.9285714285714286,775022.83,0.4758916531477585,8295,7,638.88,0.5,0.5714285714285714,0.6428571428571429,0.5714285714285714,0.7142857142857143,5,0.6,0.0814411017927956,0.0714285714285715,2329652.975766943,0.0814411017927956,0.6,0.12371791482634838,0.07824607964359513,False,0.07824607964359519,True,0.054944671043329854,0.09612093493142505,1.888323539791198e-15,0.07616469828829457,0.15817541952178257,low
9,C20,80758.70000000001,89339.55994008703,1665.0,300.0,0.8928571428571429,36096.37,0.5303964297013457,336,7,638.88,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.2142857142857142,0.7857142857142857,5,0.2857142857142857,0.2812145669289932,0.0714285714285714,132396.45994008702,0.28121456692899327,0.2857142857142857,0.095831484749991,0.03194382824999698,True,0.031943828249996996,True,0.019607286149795216,1.638398365407069e-15,1.638398365407069e-15,0.03252968843394003,0.12350091889035818,medium
9,C30,1726000.443,1904605.0615323167,36671.0022,4326.785714285715,0.8928571428571429,1117526.19,0.429734011585405,4846,7,638.88,0.6428571428571429,0.7857142857142857,0.5714285714285714,0.6428571428571429,0.5,5,0.6285714285714286,0.1059456926727951,0.0714285714285715,2852917.1784243165,0.10594569267279517,0.6285714285714286,0.12777531299998798,0.05050762722761051,False,0.03912303982179763,True,0.027031181372612095,0.02547940777625733,6.553593461628276e-15,0.04250919337410759,0.1355445550660022,low
9,D20,4812299.43,5326607.533705979,76170.7506,27178.357142857145,0.9285714285714286,1434338.01,0.3161096807492278,29269,7,638.88,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.0714285714285714,5,0.6857142857142857,0.3447862396042048,0.0714285714285714,7296383.144221978,0.34478623960420485,0.6857142857142857,0.0,0.0,True,0.0,True,6.6646713169101116e-15,6.6646713169101116e-15,6.6646713169101116e-15,0.00923826550989217,0.011789662378377775,high
9,D30,12070985.261000002,13381646.831278568,177213.9302,46450.857142857145,0.9285714285714286,5259869.72,0.365460167791961,50024,7,638.88,1.0,1.0,1.0,1.0,0.2142857142857142,5,0.8428571428571429,0.3513821107499669,0.0,17964399.06625057,0.35138211074996695,0.8428571428571429,0.07027642214999338,0.03194382824999698,True,0.0,True,0.0,0.0,0.0,0.0,0.08688790878117436,high
9,D40,2639138.13,2925378.9002901707,32356.7499,10822.5,0.9285714285714286,1161259.72,0.378194548516247,11655,7,638.88,0.7857142857142857,0.7142857142857143,0.7857142857142857,0.7142857142857143,0.2857142857142857,5,0.6571428571428571,0.2106840171964661,0.0714285714285714,3762124.4527041703,0.2106840171964661,0.6571428571428571,0.06388765649999402,0.03194382824999703,True,0.039123039821797566,True,0.032992682348016035,0.03478888312144878,1.3551498344383892e-14,0.040729392005885844,0.06270951685280314,medium
9,D50,5980719.791,6638721.200148774,90742.0105,43977.142857142855,0.9285714285714286,1731060.6409999998,0.3371123204485083,47360,7,638.88,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.1428571428571428,5,0.7571428571428571,0.3447862396042049,0.0714285714285715,8985309.591678774,0.3447862396042049,0.7571428571428571,0.03194382824999698,0.0,True,0.0,True,1.0219162685928838e-14,1.0219162685928838e-14,1.0219162685928838e-14,0.015084895912698447,0.020607388490023474,high
9,D90,1484612.262,1633387.46639251,26392.4996,8671.0,0.9285714285714286,479477.991,0.4222784439351514,9338,7,638.88,0.5714285714285714,0.5,0.7142857142857143,0.4285714285714285,0.4285714285714285,5,0.5285714285714285,0.1195228609334393,0.1428571428571428,2315897.50604851,0.11952286093343938,0.5285714285714285,0.09313146293146642,0.05050762722761051,True,0.039123039821797566,True,0.0359594758057839,0.041218927938855655,9.997006975365167e-15,0.037299716082569025,0.0955892015801159,medium
9,E10,2573015.18,2882597.269018353,29244.43,4107.071428571428,0.9285714285714286,2020201.26,0.5834283560999083,4423,7,638.88,0.7142857142857143,0.6428571428571429,0.5,0.9285714285714286,0.9285714285714286,5,0.7428571428571429,0.1862629258629328,0.2857142857142857,3638858.228818353,0.18626292586293283,0.7428571428571429,0.10832679205787929,0.06388765649999402,True,0.039123039821797566,True,0.03321168893006937,0.04746328019689215,0.0,0.01449704265974746,0.07019003438267356,medium
9,E20,242899.1,268503.6319257192,4359.75,1380.357142857143,0.8928571428571429,85074.7,0.4624581123142309,1546,7,638.88,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.6428571428571429,5,0.3571428571428571,0.159719141249985,0.0,381246.7669257192,0.159719141249985,0.3571428571428571,0.09583148474999102,0.03194382824999703,True,0.0,True,3.276796730814138e-15,3.276796730814138e-15,3.276796730814138e-15,3.276796730814138e-15,0.10894161941014498,medium
9,F10,69205.48000000001,76518.50558690663,825.0,257.1428571428572,0.8928571428571429,26373.07,0.5699144802611398,288,7,638.88,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.1428571428571428,0.8571428571428571,5,0.2428571428571428,0.3447862396042048,0.0714285714285714,97853.00558690664,0.34478623960420485,0.24285714285714283,0.07824607964359515,0.03194382824999703,True,0.03194382824999701,True,0.01960728614979545,8.191991827035345e-16,8.191991827035345e-16,0.04589183088278819,0.09060567288745167,high
9,G40,155603.11,169710.6121856752,2545.25,1020.0,0.8571428571428571,22176.26,0.8406026907317456,1190,7,638.88,0.2142857142857142,0.2142857142857142,0.2142857142857142,0.0714285714285714,1.0,5,0.3428571428571428,0.3725258517258656,0.0,235530.7771856752,0.37252585172586566,0.34285714285714286,0.05050762722761051,0.0,True,0.0,True,1.6661678292275279e-15,1.6661678292275279e-15,1.6661678292275279e-15,0.040732840145356275,0.01928424450601559,high
